type,language,band,percent,year
Academic,Gujurati,4.5,0.02,2022-2023
Academic,Gujurati,5,0.08,2022-2023
Academic,Gujurati,5.5,0.21,2022-2023
Academic,Gujurati,6,0.31,2022-2023
Academic,Gujurati,6.5,0.21,2022-2023
Academic,Gujurati,7,0.1,2022-2023
Academic,Gujurati,7.5,0.05,2022-2023
Academic,Gujurati,8,0.02,2022-2023
Academic,Gujurati,8.5,0,2022-2023
Academic,Gujurati,9,0,2022-2023
Academic,Hindi,<4,0,2022-2023
Academic,Hindi,4,0,2022-2023
Academic,Hindi,4.5,0.01,2022-2023
Academic,Hindi,5,0.04,2022-2023
Academic,Hindi,5.5,0.13,2022-2023
Academic,Hindi,6,0.25,2022-2023
Academic,Hindi,6.5,0.23,2022-2023
Academic,Hindi,7,0.16,2022-2023
Academic,Hindi,7.5,0.11,2022-2023
Academic,Hindi,8,0.06,2022-2023
Academic,Hindi,8.5,0.01,2022-2023
Academic,Hindi,9,0,2022-2023
Academic,Ibo/lgbo,<4,0.01,2022-2023
Academic,Ibo/lgbo,4,0,2022-2023
Academic,Ibo/lgbo,4.5,0.01,2022-2023
Academic,Ibo/lgbo,5,0.02,2022-2023
Academic,Ibo/lgbo,5.5,0.08,2022-2023
Academic,Ibo/lgbo,6,0.18,2022-2023
Academic,Ibo/lgbo,6.5,0.26,2022-2023
Academic,Ibo/lgbo,7,0.24,2022-2023
Academic,Ibo/lgbo,7.5,0.15,2022-2023
Academic,Ibo/lgbo,8,0.05,2022-2023
Academic,Ibo/lgbo,8.5,0.01,2022-2023
Academic,Ibo/lgbo,9,0,2022-2023
Academic,Indonesian,<4,0,2022-2023
Academic,Indonesian,4,0,2022-2023
Academic,Indonesian,4.5,0.01,2022-2023
Academic,Indonesian,5,0.04,2022-2023
Academic,Indonesian,5.5,0.09,2022-2023
Academic,Indonesian,6,0.18,2022-2023
Academic,Indonesian,6.5,0.21,2022-2023
Academic,Indonesian,7,0.2,2022-2023
Academic,Indonesian,7.5,0.17,2022-2023
Academic,Indonesian,8,0.09,2022-2023
Academic,Indonesian,8.5,0.01,2022-2023
Academic,Indonesian,9,0,2022-2023
Academic,Italian,<4,0,2022-2023
Academic,Italian,4,0,2022-2023
Academic,Italian,4.5,0.01,2022-2023
Academic,Italian,5,0.02,2022-2023
Academic,Italian,5.5,0.06,2022-2023
Academic,Italian,6,0.12,2022-2023
Academic,Italian,6.5,0.17,2022-2023
Academic,Italian,7,0.21,2022-2023
Academic,Italian,7.5,0.22,2022-2023
Academic,Italian,8,0.16,2022-2023
Academic,Italian,8.5,0.03,2022-2023
Academic,Italian,9,0,2022-2023
Academic,Japanese,<4,0.01,2022-2023
Academic,Japanese,4,0.02,2022-2023
Academic,Japanese,4.5,0.06,2022-2023
Academic,Japanese,5,0.15,2022-2023
Academic,Japanese,5.5,0.24,2022-2023
Academic,Japanese,6,0.23,2022-2023
Academic,Japanese,6.5,0.16,2022-2023
Academic,Japanese,7,0.09,2022-2023
Academic,Japanese,7.5,0.04,2022-2023
Academic,Japanese,8,0.01,2022-2023
Academic,Japanese,8.5,0,2022-2023
Academic,Japanese,9,0,2022-2023
Academic,Kannada,<4,0,2022-2023
Academic,Kannada,4,0,2022-2023
Academic,Kannada,4.5,0,2022-2023
Academic,Kannada,5,0.02,2022-2023
Academic,Kannada,5.5,0.08,2022-2023
Academic,Kannada,6,0.19,2022-2023
Academic,Kannada,6.5,0.25,2022-2023
Academic,Kannada,7,0.22,2022-2023
Academic,Kannada,7.5,0.15,2022-2023
Academic,Kannada,8,0.08,2022-2023
Academic,Kannada,8.5,0.01,2022-2023
Academic,Kannada,9,0,2022-2023
Academic,Kazakh,<4,0.01,2022-2023
Academic,Kazakh,4,0.01,2022-2023
Academic,Kazakh,4.5,0.03,2022-2023
Academic,Kazakh,5,0.09,2022-2023
Academic,Kazakh,5.5,0.17,2022-2023
Academic,Kazakh,6,0.22,2022-2023
Academic,Kazakh,6.5,0.19,2022-2023
Academic,Kazakh,7,0.15,2022-2023
Academic,Kazakh,7.5,0.09,2022-2023
Academic,Kazakh,8,0.04,2022-2023
Academic,Kazakh,8.5,0,2022-2023
Academic,Kazakh,9,0,2022-2023
Academic,Korean,<4,0,2022-2023
Academic,Korean,4,0.01,2022-2023
Academic,Korean,4.5,0.02,2022-2023
Academic,Korean,5,0.07,2022-2023
Academic,Korean,5.5,0.18,2022-2023
Academic,Korean,6,0.26,2022-2023
Academic,Korean,6.5,0.21,2022-2023
Academic,Korean,7,0.14,2022-2023
Academic,Korean,7.5,0.08,2022-2023
Academic,Korean,8,0.03,2022-2023
Academic,Korean,8.5,0.01,2022-2023
Academic,Korean,9,0,2022-2023
Academic,Malayalam,<4,0,2022-2023
Academic,Malayalam,4,0,2022-2023
Academic,Malayalam,4.5,0.01,2022-2023
Academic,Malayalam,5,0.05,2022-2023
Academic,Malayalam,5.5,0.14,2022-2023
Academic,Malayalam,6,0.24,2022-2023
Academic,Malayalam,6.5,0.24,2022-2023
Academic,Malayalam,7,0.16,2022-2023
Academic,Malayalam,7.5,0.1,2022-2023
Academic,Malayalam,8,0.05,2022-2023
Academic,Malayalam,8.5,0.01,2022-2023
Academic,Malayalam,9,0,2022-2023
Academic,Marathi,<4,0,2022-2023
Academic,Marathi,4,0,2022-2023
Academic,Marathi,4.5,0,2022-2023
Academic,Marathi,5,0.02,2022-2023
Academic,Marathi,5.5,0.08,2022-2023
Academic,Marathi,6,0.2,2022-2023
Academic,Marathi,6.5,0.24,2022-2023
Academic,Marathi,7,0.22,2022-2023
Academic,Marathi,7.5,0.15,2022-2023
Academic,Marathi,8,0.08,2022-2023
Academic,Marathi,8.5,0.01,2022-2023
Academic,Marathi,9,0,2022-2023
Academic,Nepali,<4,0,2022-2023
Academic,Nepali,4,0,2022-2023
Academic,Nepali,4.5,0.02,2022-2023
Academic,Nepali,5,0.08,2022-2023
Academic,Nepali,5.5,0.22,2022-2023
Academic,Nepali,6,0.28,2022-2023
Academic,Nepali,6.5,0.21,2022-2023
Academic,Nepali,7,0.12,2022-2023
Academic,Nepali,7.5,0.05,2022-2023
Academic,Nepali,8,0.02,2022-2023
Academic,Nepali,8.5,0,2022-2023
Academic,Nepali,9,0,2022-2023
Academic,Other,<4,0,2022-2023
Academic,Other,4,0,2022-2023
Academic,Other,4.5,0.01,2022-2023
Academic,Other,5,0.03,2022-2023
Academic,Other,5.5,0.1,2022-2023
Academic,Other,6,0.18,2022-2023
Academic,Other,6.5,0.23,2022-2023
Academic,Other,7,0.21,2022-2023
Academic,Other,7.5,0.14,2022-2023
Academic,Other,8,0.07,2022-2023
Academic,Other,8.5,0.01,2022-2023
Academic,Other,9,0,2022-2023
Academic,Portuguese,<4,0,2022-2023
Academic,Portuguese,4,0,2022-2023
Academic,Portuguese,4.5,0.01,2022-2023
Academic,Portuguese,5,0.03,2022-2023
Academic,Portuguese,5.5,0.07,2022-2023
Academic,Portuguese,6,0.12,2022-2023
Academic,Portuguese,6.5,0.16,2022-2023
Academic,Portuguese,7,0.19,2022-2023
Academic,Portuguese,7.5,0.22,2022-2023
Academic,Portuguese,8,0.17,2022-2023
Academic,Portuguese,8.5,0.04,2022-2023
Academic,Portuguese,9,0,2022-2023
Academic,Punjabi,<4,0.01,2022-2023
Academic,Punjabi,4,0.01,2022-2023
Academic,Punjabi,4.5,0.02,2022-2023
Academic,Punjabi,5,0.09,2022-2023
Academic,Punjabi,5.5,0.25,2022-2023
Academic,Punjabi,6,0.34,2022-2023
Academic,Punjabi,6.5,0.19,2022-2023
Academic,Punjabi,7,0.07,2022-2023
Academic,Punjabi,7.5,0.02,2022-2023
Academic,Punjabi,8,0.01,2022-2023
Academic,Punjabi,8.5,0,2022-2023
Academic,Punjabi,9,0,2022-2023
Academic,Russian,<4,0,2022-2023
Academic,Russian,4,0,2022-2023
Academic,Russian,4.5,0.02,2022-2023
Academic,Russian,5,0.05,2022-2023
Academic,Russian,5.5,0.11,2022-2023
Academic,Russian,6,0.16,2022-2023
Academic,Russian,6.5,0.18,2022-2023
Academic,Russian,7,0.18,2022-2023
Academic,Russian,7.5,0.17,2022-2023
Academic,Russian,8,0.11,2022-2023
Academic,Russian,8.5,0.02,2022-2023
Academic,Russian,9,0,2022-2023
Academic,Singhalese,<4,0,2022-2023
Academic,Singhalese,4,0,2022-2023
Academic,Singhalese,4.5,0.01,2022-2023
Academic,Singhalese,5,0.05,2022-2023
Academic,Singhalese,5.5,0.15,2022-2023
Academic,Singhalese,6,0.24,2022-2023
Academic,Singhalese,6.5,0.21,2022-2023
Academic,Singhalese,7,0.16,2022-2023
Academic,Singhalese,7.5,0.11,2022-2023
Academic,Singhalese,8,0.06,2022-2023
Academic,Singhalese,8.5,0.01,2022-2023
Academic,Singhalese,9,0,2022-2023
Academic,Spanish,<4,0.01,2022-2023
Academic,Spanish,4,0.01,2022-2023
Academic,Spanish,4.5,0.01,2022-2023
Academic,Spanish,5,0.03,2022-2023
Academic,Spanish,5.5,0.08,2022-2023
Academic,Spanish,6,0.15,2022-2023
Academic,Spanish,6.5,0.19,2022-2023
Academic,Spanish,7,0.19,2022-2023
Academic,Spanish,7.5,0.18,2022-2023
Academic,Spanish,8,0.12,2022-2023
Academic,Spanish,8.5,0.02,2022-2023
Academic,Spanish,9,0,2022-2023
Academic,Swahili,<4,0,2022-2023
Academic,Swahili,4,0,2022-2023
Academic,Swahili,4.5,0.01,2022-2023
Academic,Swahili,5,0.03,2022-2023
Academic,Swahili,5.5,0.1,2022-2023
Academic,Swahili,6,0.19,2022-2023
Academic,Swahili,6.5,0.27,2022-2023
Academic,Swahili,7,0.23,2022-2023
Academic,Swahili,7.5,0.13,2022-2023
Academic,Swahili,8,0.05,2022-2023
Academic,Swahili,8.5,0.01,2022-2023
Academic,Swahili,9,0,2022-2023
Academic,Tagalog,<4,0,2022-2023
Academic,Tagalog,4,0,2022-2023
Academic,Tagalog,4.5,0.01,2022-2023
Academic,Tagalog,5,0.02,2022-2023
Academic,Tagalog,5.5,0.06,2022-2023
Academic,Tagalog,6,0.17,2022-2023
Academic,Tagalog,6.5,0.28,2022-2023
Academic,Tagalog,7,0.25,2022-2023
Academic,Tagalog,7.5,0.14,2022-2023
Academic,Tagalog,8,0.05,2022-2023
Academic,Tagalog,8.5,0.01,2022-2023
Academic,Tagalog,9,0,2022-2023
Academic,Tamil,<4,0,2022-2023
Academic,Tamil,4,0,2022-2023
Academic,Tamil,4.5,0.01,2022-2023
Academic,Tamil,5,0.05,2022-2023
Academic,Tamil,5.5,0.13,2022-2023
Academic,Tamil,6,0.22,2022-2023
Academic,Tamil,6.5,0.21,2022-2023
Academic,Tamil,7,0.17,2022-2023
Academic,Tamil,7.5,0.12,2022-2023
Academic,Tamil,8,0.07,2022-2023
Academic,Tamil,8.5,0.01,2022-2023
Academic,Tamil,9,0,2022-2023
Academic,Telugu,<4,0,2022-2023
Academic,Telugu,4,0,2022-2023
Academic,Telugu,4.5,0.01,2022-2023
Academic,Telugu,5,0.05,2022-2023
Academic,Telugu,5.5,0.16,2022-2023
Academic,Telugu,6,0.27,2022-2023
Academic,Telugu,6.5,0.25,2022-2023
Academic,Telugu,7,0.16,2022-2023
Academic,Telugu,7.5,0.08,2022-2023
Academic,Telugu,8,0.03,2022-2023
Academic,Telugu,8.5,0,2022-2023
Academic,Telugu,9,0,2022-2023
Academic,Thai,<4,0.02,2022-2023
Academic,Thai,4,0.02,2022-2023
Academic,Thai,4.5,0.05,2022-2023
Academic,Thai,5,0.1,2022-2023
Academic,Thai,5.5,0.19,2022-2023
Academic,Thai,6,0.21,2022-2023
Academic,Thai,6.5,0.17,2022-2023
Academic,Thai,7,0.13,2022-2023
Academic,Thai,7.5,0.07,2022-2023
Academic,Thai,8,0.03,2022-2023
Academic,Thai,8.5,0.01,2022-2023
Academic,Thai,9,0,2022-2023
Academic,Turkish,<4,0,2022-2023
Academic,Turkish,4,0.01,2022-2023
Academic,Turkish,4.5,0.02,2022-2023
Academic,Turkish,5,0.05,2022-2023
Academic,Turkish,5.5,0.13,2022-2023
Academic,Turkish,6,0.2,2022-2023
Academic,Turkish,6.5,0.19,2022-2023
Academic,Turkish,7,0.17,2022-2023
Academic,Turkish,7.5,0.14,2022-2023
Academic,Turkish,8,0.08,2022-2023
Academic,Turkish,8.5,0.02,2022-2023
Academic,Turkish,9,0,2022-2023
Academic,Urdu,<4,0,2022-2023
Academic,Urdu,4,0.01,2022-2023
Academic,Urdu,4.5,0.03,2022-2023
Academic,Urdu,5,0.08,2022-2023
Academic,Urdu,5.5,0.16,2022-2023
Academic,Urdu,6,0.22,2022-2023
Academic,Urdu,6.5,0.2,2022-2023
Academic,Urdu,7,0.14,2022-2023
Academic,Urdu,7.5,0.09,2022-2023
Academic,Urdu,8,0.06,2022-2023
Academic,Urdu,8.5,0.01,2022-2023
Academic,Urdu,9,0,2022-2023
Academic,Uzbek,<4,0.01,2022-2023
Academic,Uzbek,4,0.02,2022-2023
Academic,Uzbek,4.5,0.07,2022-2023
Academic,Uzbek,5,0.15,2022-2023
Academic,Uzbek,5.5,0.24,2022-2023
Academic,Uzbek,6,0.22,2022-2023
Academic,Uzbek,6.5,0.14,2022-2023
Academic,Uzbek,7,0.09,2022-2023
Academic,Uzbek,7.5,0.04,2022-2023
Academic,Uzbek,8,0.01,2022-2023
Academic,Uzbek,8.5,0,2022-2023
Academic,Uzbek,9,0,2022-2023
Academic,Vietnamese,<4,0.01,2022-2023
Academic,Vietnamese,4,0.01,2022-2023
Academic,Vietnamese,4.5,0.03,2022-2023
Academic,Vietnamese,5,0.08,2022-2023
Academic,Vietnamese,5.5,0.17,2022-2023
Academic,Vietnamese,6,0.22,2022-2023
Academic,Vietnamese,6.5,0.19,2022-2023
Academic,Vietnamese,7,0.14,2022-2023
Academic,Vietnamese,7.5,0.1,2022-2023
Academic,Vietnamese,8,0.04,2022-2023
Academic,Vietnamese,8.5,0.01,2022-2023
Academic,Vietnamese,9,0,2022-2023
Academic,Yoruba,<4,0,2022-2023
Academic,Yoruba,4,0,2022-2023
Academic,Yoruba,4.5,0.01,2022-2023
Academic,Yoruba,5,0.02,2022-2023
Academic,Yoruba,5.5,0.07,2022-2023
Academic,Yoruba,6,0.17,2022-2023
Academic,Yoruba,6.5,0.26,2022-2023
Academic,Yoruba,7,0.25,2022-2023
Academic,Yoruba,7.5,0.15,2022-2023
Academic,Yoruba,8,0.06,2022-2023
Academic,Yoruba,8.5,0.01,2022-2023
Academic,Yoruba,9,0,2022-2023
General_Training,Afrikaans,<4,0,2022-2023
General_Training,Afrikaans,4,0.01,2022-2023
General_Training,Afrikaans,4.5,0.01,2022-2023
General_Training,Afrikaans,5,0.04,2022-2023
General_Training,Afrikaans,5.5,0.1,2022-2023
General_Training,Afrikaans,6,0.12,2022-2023
General_Training,Afrikaans,6.5,0.15,2022-2023
General_Training,Afrikaans,7,0.15,2022-2023
General_Training,Afrikaans,7.5,0.16,2022-2023
General_Training,Afrikaans,8,0.16,2022-2023
General_Training,Afrikaans,8.5,0.1,2022-2023
General_Training,Afrikaans,9,0,2022-2023
General_Training,Akan,<4,0.01,2022-2023
General_Training,Akan,4,0.01,2022-2023
General_Training,Akan,4.5,0.04,2022-2023
General_Training,Akan,5,0.1,2022-2023
General_Training,Akan,5.5,0.2,2022-2023
General_Training,Akan,6,0.24,2022-2023
General_Training,Akan,6.5,0.17,2022-2023
General_Training,Akan,7,0.12,2022-2023
General_Training,Akan,7.5,0.07,2022-2023
General_Training,Akan,8,0.04,2022-2023
General_Training,Akan,8.5,0.01,2022-2023
General_Training,Akan,9,0,2022-2023
General_Training,Albanian,<4,0.06,2022-2023
General_Training,Albanian,4,0.06,2022-2023
General_Training,Albanian,4.5,0.12,2022-2023
General_Training,Albanian,5,0.16,2022-2023
General_Training,Albanian,5.5,0.17,2022-2023
General_Training,Albanian,6,0.15,2022-2023
General_Training,Albanian,6.5,0.12,2022-2023
General_Training,Albanian,7,0.08,2022-2023
General_Training,Albanian,7.5,0.05,2022-2023
General_Training,Albanian,8,0.03,2022-2023
General_Training,Albanian,8.5,0.01,2022-2023
General_Training,Albanian,9,0,2022-2023
General_Training,Arabic,<4,0.05,2022-2023
General_Training,Arabic,4,0.04,2022-2023
General_Training,Arabic,4.5,0.06,2022-2023
General_Training,Arabic,5,0.1,2022-2023
General_Training,Arabic,5.5,0.14,2022-2023
General_Training,Arabic,6,0.16,2022-2023
General_Training,Arabic,6.5,0.14,2022-2023
General_Training,Arabic,7,0.12,2022-2023
General_Training,Arabic,7.5,0.1,2022-2023
General_Training,Arabic,8,0.06,2022-2023
General_Training,Arabic,8.5,0.02,2022-2023
General_Training,Arabic,9,0,2022-2023
General_Training,Bengali,<4,0.05,2022-2023
General_Training,Bengali,4,0.07,2022-2023
General_Training,Bengali,4.5,0.12,2022-2023
General_Training,Bengali,5,0.14,2022-2023
General_Training,Bengali,5.5,0.13,2022-2023
General_Training,Bengali,6,0.13,2022-2023
General_Training,Bengali,6.5,0.12,2022-2023
General_Training,Bengali,7,0.1,2022-2023
General_Training,Bengali,7.5,0.08,2022-2023
General_Training,Bengali,8,0.06,2022-2023
General_Training,Bengali,8.5,0.02,2022-2023
General_Training,Bengali,9,0,2022-2023
General_Training,Chinese,<4,0.01,2022-2023
General_Training,Chinese,4,0.01,2022-2023
General_Training,Chinese,4.5,0.04,2022-2023
General_Training,Chinese,5,0.09,2022-2023
General_Training,Chinese,5.5,0.14,2022-2023
General_Training,Chinese,6,0.16,2022-2023
General_Training,Chinese,6.5,0.15,2022-2023
General_Training,Chinese,7,0.15,2022-2023
General_Training,Chinese,7.5,0.14,2022-2023
General_Training,Chinese,8,0.09,2022-2023
General_Training,Chinese,8.5,0.02,2022-2023
General_Training,Chinese,9,0,2022-2023
General_Training,English,<4,0,2022-2023
General_Training,English,4,0.01,2022-2023
General_Training,English,4.5,0.02,2022-2023
General_Training,English,5,0.05,2022-2023
General_Training,English,5.5,0.1,2022-2023
General_Training,English,6,0.15,2022-2023
General_Training,English,6.5,0.17,2022-2023
General_Training,English,7,0.16,2022-2023
General_Training,English,7.5,0.15,2022-2023
General_Training,English,8,0.12,2022-2023
General_Training,English,8.5,0.07,2022-2023
General_Training,English,9,0.01,2022-2023
General_Training,Farsi,<4,0.02,2022-2023
General_Training,Farsi,4,0.02,2022-2023
General_Training,Farsi,4.5,0.05,2022-2023
General_Training,Farsi,5,0.11,2022-2023
General_Training,Farsi,5.5,0.16,2022-2023
General_Training,Farsi,6,0.17,2022-2023
General_Training,Farsi,6.5,0.16,2022-2023
General_Training,Farsi,7,0.13,2022-2023
General_Training,Farsi,7.5,0.1,2022-2023
General_Training,Farsi,8,0.06,2022-2023
General_Training,Farsi,8.5,0.01,2022-2023
General_Training,Farsi,9,0,2022-2023
General_Training,Filipino,<4,0.02,2022-2023
General_Training,Filipino,4,0.04,2022-2023
General_Training,Filipino,4.5,0.08,2022-2023
General_Training,Filipino,5,0.14,2022-2023
General_Training,Filipino,5.5,0.18,2022-2023
General_Training,Filipino,6,0.17,2022-2023
General_Training,Filipino,6.5,0.14,2022-2023
General_Training,Filipino,7,0.11,2022-2023
General_Training,Filipino,7.5,0.07,2022-2023
General_Training,Filipino,8,0.04,2022-2023
General_Training,Filipino,8.5,0.01,2022-2023
General_Training,Filipino,9,0,2022-2023
General_Training,French,<4,0.02,2022-2023
General_Training,French,4,0.03,2022-2023
General_Training,French,4.5,0.06,2022-2023
General_Training,French,5,0.1,2022-2023
General_Training,French,5.5,0.13,2022-2023
General_Training,French,6,0.14,2022-2023
General_Training,French,6.5,0.14,2022-2023
General_Training,French,7,0.12,2022-2023
General_Training,French,7.5,0.12,2022-2023
General_Training,French,8,0.1,2022-2023
General_Training,French,8.5,0.03,2022-2023
General_Training,French,9,0,2022-2023
General_Training,German,<4,0,2022-2023
General_Training,German,4,0,2022-2023
General_Training,German,4.5,0.01,2022-2023
General_Training,German,5,0.02,2022-2023
General_Training,German,5.5,0.05,2022-2023
General_Training,German,6,0.09,2022-2023
General_Training,German,6.5,0.12,2022-2023
General_Training,German,7,0.15,2022-2023
General_Training,German,7.5,0.16,2022-2023
General_Training,German,8,0.23,2022-2023
General_Training,German,8.5,0.14,2022-2023
General_Training,German,9,0.01,2022-2023
General_Training,Gujurati,<4,0.02,2022-2023
General_Training,Gujurati,4,0.02,2022-2023
General_Training,Gujurati,4.5,0.05,2022-2023
General_Training,Gujurati,5,0.09,2022-2023
General_Training,Gujurati,5.5,0.13,2022-2023
General_Training,Gujurati,6,0.19,2022-2023
General_Training,Gujurati,6.5,0.2,2022-2023
General_Training,Gujurati,7,0.15,2022-2023
General_Training,Gujurati,7.5,0.1,2022-2023
General_Training,Gujurati,8,0.05,2022-2023
General_Training,Gujurati,8.5,0.01,2022-2023
General_Training,Gujurati,9,0,2022-2023
General_Training,Hindi,<4,0.01,2022-2023
General_Training,Hindi,4,0.01,2022-2023
General_Training,Hindi,4.5,0.02,2022-2023
General_Training,Hindi,5,0.04,2022-2023
General_Training,Hindi,5.5,0.08,2022-2023
General_Training,Hindi,6,0.15,2022-2023
General_Training,Hindi,6.5,0.2,2022-2023
General_Training,Hindi,7,0.2,2022-2023
General_Training,Hindi,7.5,0.17,2022-2023
General_Training,Hindi,8,0.1,2022-2023
General_Training,Hindi,8.5,0.02,2022-2023
General_Training,Hindi,9,0,2022-2023
General_Training,Ibo/lgbo,<4,0.01,2022-2023
General_Training,Ibo/lgbo,4,0.01,2022-2023
General_Training,Ibo/lgbo,4.5,0.03,2022-2023
General_Training,Ibo/lgbo,5,0.08,2022-2023
General_Training,Ibo/lgbo,5.5,0.15,2022-2023
General_Training,Ibo/lgbo,6,0.2,2022-2023
General_Training,Ibo/lgbo,6.5,0.18,2022-2023
General_Training,Ibo/lgbo,7,0.15,2022-2023
General_Training,Ibo/lgbo,7.5,0.11,2022-2023
General_Training,Ibo/lgbo,8,0.07,2022-2023
General_Training,Ibo/lgbo,8.5,0.01,2022-2023
General_Training,Ibo/lgbo,9,0,2022-2023
General_Training,Indonesian,<4,0.03,2022-2023
General_Training,Indonesian,4,0.04,2022-2023
General_Training,Indonesian,4.5,0.1,2022-2023
General_Training,Indonesian,5,0.16,2022-2023
General_Training,Indonesian,5.5,0.19,2022-2023
General_Training,Indonesian,6,0.17,2022-2023
General_Training,Indonesian,6.5,0.11,2022-2023
General_Training,Indonesian,7,0.08,2022-2023
General_Training,Indonesian,7.5,0.07,2022-2023
General_Training,Indonesian,8,0.04,2022-2023
General_Training,Indonesian,8.5,0.01,2022-2023
General_Training,Indonesian,9,0,2022-2023
General_Training,Italian,<4,0.01,2022-2023
General_Training,Italian,4,0.01,2022-2023
General_Training,Italian,4.5,0.03,2022-2023
General_Training,Italian,5,0.07,2022-2023
General_Training,Italian,5.5,0.13,2022-2023
General_Training,Italian,6,0.18,2022-2023
General_Training,Italian,6.5,0.18,2022-2023
General_Training,Italian,7,0.15,2022-2023
General_Training,Italian,7.5,0.13,2022-2023
General_Training,Italian,8,0.09,2022-2023
General_Training,Italian,8.5,0.02,2022-2023
General_Training,Italian,9,0,2022-2023
General_Training,Japanese,<4,0.01,2022-2023
General_Training,Japanese,4,0.03,2022-2023
General_Training,Japanese,4.5,0.08,2022-2023
General_Training,Japanese,5,0.14,2022-2023
General_Training,Japanese,5.5,0.21,2022-2023
General_Training,Japanese,6,0.22,2022-2023
General_Training,Japanese,6.5,0.13,2022-2023
General_Training,Japanese,7,0.09,2022-2023
General_Training,Japanese,7.5,0.05,2022-2023
General_Training,Japanese,8,0.02,2022-2023
General_Training,Japanese,8.5,0.01,2022-2023
General_Training,Japanese,9,0,2022-2023
General_Training,Kannada,<4,0,2022-2023
General_Training,Kannada,4,0,2022-2023
General_Training,Kannada,4.5,0.01,2022-2023
General_Training,Kannada,5,0.03,2022-2023
General_Training,Kannada,5.5,0.08,2022-2023
General_Training,Kannada,6,0.15,2022-2023
General_Training,Kannada,6.5,0.21,2022-2023
General_Training,Kannada,7,0.21,2022-2023
General_Training,Kannada,7.5,0.16,2022-2023
General_Training,Kannada,8,0.11,2022-2023
General_Training,Kannada,8.5,0.03,2022-2023
General_Training,Kannada,9,0,2022-2023
General_Training,Korean,<4,0.02,2022-2023
General_Training,Korean,4,0.03,2022-2023
General_Training,Korean,4.5,0.07,2022-2023
General_Training,Korean,5,0.14,2022-2023
General_Training,Korean,5.5,0.21,2022-2023
General_Training,Korean,6,0.21,2022-2023
General_Training,Korean,6.5,0.14,2022-2023
General_Training,Korean,7,0.09,2022-2023
General_Training,Korean,7.5,0.06,2022-2023
General_Training,Korean,8,0.03,2022-2023
General_Training,Korean,8.5,0.01,2022-2023
General_Training,Korean,9,0,2022-2023
General_Training,Malayalam,<4,0.01,2022-2023
General_Training,Malayalam,4,0.02,2022-2023
General_Training,Malayalam,4.5,0.04,2022-2023
General_Training,Malayalam,5,0.08,2022-2023
General_Training,Malayalam,5.5,0.12,2022-2023
General_Training,Malayalam,6,0.17,2022-2023
General_Training,Malayalam,6.5,0.19,2022-2023
General_Training,Malayalam,7,0.16,2022-2023
General_Training,Malayalam,7.5,0.12,2022-2023
General_Training,Malayalam,8,0.06,2022-2023
General_Training,Malayalam,8.5,0.01,2022-2023
General_Training,Malayalam,9,0,2022-2023
General_Training,Marathi,<4,0,2022-2023
General_Training,Marathi,4,0.01,2022-2023
General_Training,Marathi,4.5,0.01,2022-2023
General_Training,Marathi,5,0.03,2022-2023
General_Training,Marathi,5.5,0.08,2022-2023
General_Training,Marathi,6,0.13,2022-2023
General_Training,Marathi,6.5,0.2,2022-2023
General_Training,Marathi,7,0.21,2022-2023
General_Training,Marathi,7.5,0.18,2022-2023
General_Training,Marathi,8,0.11,2022-2023
General_Training,Marathi,8.5,0.03,2022-2023
General_Training,Marathi,9,0,2022-2023
General_Training,Nepali,<4,0.03,2022-2023
General_Training,Nepali,4,0.05,2022-2023
General_Training,Nepali,4.5,0.11,2022-2023
General_Training,Nepali,5,0.17,2022-2023
General_Training,Nepali,5.5,0.19,2022-2023
General_Training,Nepali,6,0.16,2022-2023
General_Training,Nepali,6.5,0.12,2022-2023
General_Training,Nepali,7,0.08,2022-2023
General_Training,Nepali,7.5,0.05,2022-2023
General_Training,Nepali,8,0.03,2022-2023
General_Training,Nepali,8.5,0.01,2022-2023
General_Training,Nepali,9,0,2022-2023
General_Training,Other,<4,0.01,2022-2023
General_Training,Other,4,0.02,2022-2023
General_Training,Other,4.5,0.05,2022-2023
General_Training,Other,5,0.08,2022-2023
General_Training,Other,5.5,0.15,2022-2023
General_Training,Other,6,0.19,2022-2023
General_Training,Other,6.5,0.19,2022-2023
General_Training,Other,7,0.14,2022-2023
General_Training,Other,7.5,0.1,2022-2023
General_Training,Other,8,0.06,2022-2023
General_Training,Other,8.5,0.01,2022-2023
General_Training,Other,9,0,2022-2023
General_Training,Portuguese,<4,0.01,2022-2023
General_Training,Portuguese,4,0.01,2022-2023
General_Training,Portuguese,4.5,0.03,2022-2023
General_Training,Portuguese,5,0.05,2022-2023
General_Training,Portuguese,5.5,0.1,2022-2023
General_Training,Portuguese,6,0.14,2022-2023
General_Training,Portuguese,6.5,0.16,2022-2023
General_Training,Portuguese,7,0.16,2022-2023
General_Training,Portuguese,7.5,0.16,2022-2023
General_Training,Portuguese,8,0.13,2022-2023
General_Training,Portuguese,8.5,0.04,2022-2023
General_Training,Portuguese,9,0,2022-2023
General_Training,Punjabi,<4,0.01,2022-2023
General_Training,Punjabi,4,0.02,2022-2023
General_Training,Punjabi,4.5,0.04,2022-2023
General_Training,Punjabi,5,0.08,2022-2023
General_Training,Punjabi,5.5,0.16,2022-2023
General_Training,Punjabi,6,0.25,2022-2023
General_Training,Punjabi,6.5,0.21,2022-2023
